"","generalElectionVote","partyId1","partyId","countryOfBirth","reasonForVote"
"22664",4,4,4,NA,5
"22665",4,2,2,1,2
"22666",6,1,1,1,5
"22667",1,1,1,1,2
"22668",3,1,1,2,4
"22669",3,99,9999,1,4
"22670",3,1,1,1,4
"22671",4,4,4,2,2
"22672",3,4,4,2,3
"22673",4,3,3,2,5
"22674",3,3,3,3,3
"22675",4,7,7,8,2
"22676",7,7,7,2,1
"22677",3,7,7,1,5
"22678",6,6,6,1,2
"22679",4,10,10,1,4
"22680",3,1,1,2,4
"22681",3,1,1,1,4
"22682",4,4,4,NA,3
"22683",NA,10,10,1,NA
"22684",1,1,1,1,2
"22685",3,1,1,2,5
"22686",4,4,4,NA,1
"22687",4,10,10,2,5
"22688",4,4,4,2,2
"22689",1,10,10,2,4
"22690",3,1,1,2,4
"22691",6,10,10,1,4
"22692",4,4,4,2,5
"22693",4,10,10,2,2
"22694",3,3,3,1,3
"22695",4,4,4,2,2
"22696",3,3,3,1,2
"22697",3,1,1,1,4
"22698",4,4,4,2,1
"22699",2,2,2,9999,5
"22700",4,4,4,1,2
"22701",3,1,1,2,4
"22702",7,10,10,1,5
"22703",4,4,4,2,3
"22704",4,4,4,2,2
"22705",3,10,10,1,5
"22706",3,3,3,1,3
"22707",4,4,4,1,2
"22708",4,99,9999,2,5
"22709",NA,3,3,7,NA
"22710",6,4,4,2,3
"22711",4,4,4,1,2
"22712",4,4,4,2,3
"22713",1,3,3,1,3
"22714",1,1,1,1,2
"22715",1,1,1,1,1
"22716",NA,3,3,NA,NA
"22717",2,2,2,1,2
"22718",2,7,7,1,5
"22719",1,1,1,1,4
"22720",NA,2,2,1,NA
"22721",2,10,10,1,3
"22722",NA,10,10,NA,NA
"22723",6,6,6,1,2
"22724",9,9,9,1,2
"22725",1,6,6,1,4
"22726",1,1,1,1,2
"22727",6,2,2,1,2
"22728",1,1,1,1,2
"22729",6,2,2,1,5
"22730",6,1,1,NA,5
"22731",1,3,3,NA,4
"22732",1,1,1,1,2
"22733",1,1,1,NA,2
"22734",NA,1,1,1,NA
"22735",1,1,1,NA,5
"22736",2,2,2,1,2
"22737",2,2,2,1,1
"22738",6,6,6,1,3
"22739",1,1,1,1,1
"22740",7,10,10,NA,2
"22741",1,1,1,1,2
"22742",1,1,1,1,1
"22743",6,6,6,2,2
"22744",1,10,10,1,2
"22745",1,1,1,1,2
"22746",2,7,7,1,4
"22747",1,1,1,1,1
"22748",1,10,10,1,5
"22749",NA,99,9999,9999,NA
"22750",6,6,6,1,2
"22751",1,1,1,NA,2
"22752",3,10,10,1,3
"22753",2,2,2,1,1
"22754",2,2,2,1,3
"22755",2,2,2,1,1
"22756",2,2,2,NA,2
"22757",2,2,2,1,2
"22758",2,2,2,1,2
"22759",7,7,7,1,2
"22760",2,2,2,1,2
"22761",NA,10,10,1,NA
"22762",6,6,6,1,2
"22763",NA,1,1,2,NA
"22764",2,2,2,NA,0
"22765",6,2,2,1,5
"22766",6,6,6,1,2
"22767",2,10,10,1,5
"22768",3,3,3,1,2
"22769",6,1,1,1,4
"22770",2,2,2,NA,1
"22771",1,1,1,1,2
"22772",1,99,9999,1,0
"22773",2,2,2,1,2
"22774",6,10,10,1,2
"22775",6,10,10,1,2
"22776",6,1,1,NA,3
"22777",2,2,2,1,2
"22778",2,2,2,1,3
"22779",2,1,1,1,3
"22780",3,3,3,2,2
"22781",2,2,2,1,2
"22782",NA,10,10,1,NA
"22783",NA,10,10,1,NA
"22784",NA,1,1,1,NA
"22785",2,2,2,NA,1
"22786",2,2,2,1,2
"22787",NA,2,2,7,NA
"22788",6,1,1,1,0
"22789",2,7,7,1,4
"22790",3,10,10,1,2
"22791",NA,10,10,1,NA
"22792",2,10,10,1,2
"22793",NA,2,2,1,NA
"22794",1,1,1,NA,2
"22795",6,6,6,NA,2
"22796",6,6,6,1,1
"22797",2,10,10,NA,3
"22798",2,3,3,NA,2
"22799",6,8,8,1,2
"22800",2,2,2,1,2
"22801",1,1,1,1,2
"22802",2,2,2,1,1
"22803",6,6,6,1,2
"22804",6,6,6,1,2
"22805",NA,1,1,1,NA
"22806",2,2,2,1,2
"22807",2,2,2,1,2
"22808",2,2,2,1,1
"22809",2,2,2,1,2
"22810",NA,10,10,1,NA
"22811",6,1,1,1,4
"22812",6,2,2,1,0
"22813",1,1,1,1,2
"22814",2,2,2,1,1
"22815",3,3,3,1,2
"22816",1,10,10,NA,2
"22817",1,1,1,NA,2
"22818",1,1,1,NA,2
"22819",2,3,3,1,4
"22820",2,2,2,1,2
"22821",2,2,2,1,5
"22822",3,10,10,1,5
"22823",2,2,2,1,4
"22824",2,3,3,1,4
"22825",6,1,1,NA,2
"22826",1,1,1,1,1
"22827",NA,10,10,3,NA
"22828",1,6,6,4,2
"22829",1,10,10,NA,2
"22830",6,6,6,1,2
"22831",1,10,10,1,2
"22832",1,10,10,2,3
"22833",2,2,2,1,2
"22834",2,2,2,NA,1
"22835",2,2,2,1,1
"22836",2,2,2,1,2
"22837",2,2,2,1,2
"22838",2,10,10,1,4
"22839",2,10,10,NA,4
"22840",2,2,2,1,2
"22841",1,1,1,NA,2
"22842",1,1,1,1,2
"22843",1,10,10,1,2
"22844",2,10,10,1,2
"22845",2,3,3,1,4
"22846",6,6,6,NA,3
"22847",6,6,6,1,3
"22848",2,2,2,1,4
"22849",1,10,10,1,2
"22850",2,2,2,1,3
"22851",2,2,2,1,1
"22852",1,1,1,1,2
"22853",1,2,2,1,2
"22854",2,10,10,1,2
"22855",6,6,6,2,1
"22856",2,2,2,1,4
"22857",3,10,10,7,5
"22858",2,2,2,NA,4
"22859",1,1,1,1,2
"22860",1,10,10,2,2
"22861",6,1,1,1,5
"22862",6,10,10,1,3
"22863",NA,2,2,NA,NA
"22864",1,1,1,1,1
"22865",1,1,1,1,1
"22866",NA,2,2,NA,NA
"22867",1,1,1,1,2
"22868",1,1,1,1,0
"22869",2,2,2,1,2
"22870",1,1,1,1,2
"22871",1,10,10,1,5
"22872",2,2,2,1,1
"22873",6,6,6,1,1
"22874",1,1,1,1,3
"22875",2,7,7,1,4
"22876",1,1,1,1,2
"22877",NA,1,1,9999,NA
"22878",3,3,3,1,1
"22879",3,3,3,1,1
"22880",NA,1,1,1,NA
"22881",6,10,10,1,5
"22882",2,2,2,1,1
"22883",1,1,1,6,2
"22884",1,10,10,1,5
"22885",2,2,2,1,2
"22886",6,1,1,1,5
"22887",3,3,3,1,1
"22888",6,1,1,1,2
"22889",6,1,1,NA,5
"22890",1,99,9999,1,2
"22891",1,99,9999,1,9999
"22892",6,1,1,1,2
"22893",1,1,1,1,2
"22894",1,1,1,1,2
"22895",1,1,1,1,2
"22896",2,2,2,1,2
"22897",1,10,10,1,3
"22898",1,1,1,1,1
"22899",6,6,6,1,2
"22900",1,1,1,NA,2
"22901",NA,99,9999,NA,NA
"22902",1,1,1,1,2
"22903",2,2,2,9999,3
"22904",6,6,6,1,2
"22905",6,6,6,1,2
"22906",1,6,6,1,0
"22907",1,1,1,1,3
"22908",2,2,2,1,2
"22909",1,1,1,1,3
"22910",1,3,3,1,2
"22911",2,2,2,1,1
"22912",2,1,1,1,3
"22913",2,2,2,1,2
"22914",7,3,3,1,4
"22915",1,1,1,1,2
"22916",3,3,3,NA,4
"22917",3,2,2,1,4
"22918",2,2,2,NA,5
"22919",2,2,2,1,2
"22920",1,1,1,NA,1
"22921",6,6,6,1,2
"22922",1,1,1,1,2
"22923",1,1,1,1,1
"22924",1,1,1,1,1
"22925",1,1,1,1,1
"22926",1,1,1,1,2
"22927",1,1,1,8,2
"22928",NA,9,9,1,NA
"22929",3,10,10,1,2
"22930",6,6,6,1,2
"22931",1,6,6,1,2
"22932",NA,7,7,1,NA
"22933",2,10,10,1,2
"22934",1,1,1,8,2
"22935",6,2,2,1,2
"22936",7,7,7,1,5
"22937",7,7,7,1,2
"22938",1,1,1,1,1
"22939",6,6,6,1,2
"22940",2,2,2,1,1
"22941",3,3,3,1,5
"22942",2,2,2,1,2
"22943",NA,3,3,1,NA
"22944",NA,2,2,1,NA
"22945",1,1,1,NA,2
"22946",3,3,3,1,2
"22947",3,3,3,1,2
"22948",1,1,1,1,2
"22949",1,1,1,1,2
"22950",3,3,3,1,2
"22951",1,1,1,7,2
"22952",2,2,2,1,2
"22953",6,10,10,1,3
"22954",NA,10,10,1,NA
"22955",7,7,7,1,2
"22956",2,2,2,NA,5
"22957",3,3,3,1,1
"22958",3,3,3,1,2
"22959",NA,2,2,1,NA
"22960",2,2,2,1,2
"22961",7,7,7,7,1
"22962",7,7,7,1,2
"22963",6,1,1,2,2
"22964",1,99,9999,6,2
"22965",6,1,1,1,3
"22966",2,3,3,NA,2
"22967",1,1,1,1,5
"22968",6,10,10,1,2
"22969",1,1,1,1,2
"22970",1,6,6,1,4
"22971",6,10,10,1,2
"22972",3,3,3,NA,2
"22973",3,3,3,1,2
"22974",1,1,1,1,3
"22975",6,1,1,1,5
"22976",2,2,2,1,5
"22977",7,7,7,1,2
"22978",2,10,10,1,4
"22979",1,1,1,1,3
"22980",3,3,3,1,5
"22981",1,1,1,1,2
"22982",NA,10,10,1,NA
"22983",2,2,2,1,2
"22984",3,3,3,1,2
"22985",1,10,10,1,2
"22986",6,6,6,1,2
"22987",6,2,2,3,5
"22988",6,6,6,1,2
"22989",1,1,1,1,2
"22990",2,2,2,1,1
"22991",6,6,6,NA,5
"22992",2,2,2,1,1
"22993",7,7,7,2,2
"22994",1,99,9999,1,2
"22995",7,7,7,1,2
"22996",2,2,2,NA,2
"22997",2,3,3,1,4
"22998",1,10,10,1,3
"22999",7,10,10,1,5
"23000",4,4,4,NA,5
"23001",4,10,10,2,5
"23002",9,4,4,NA,2
"23003",4,4,4,2,2
"23004",1,1,1,2,2
"23005",2,7,7,2,5
"23006",4,4,4,2,2
"23007",4,4,4,2,1
"23008",2,9,9,2,5
"23009",2,1,1,2,4
"23010",NA,99,9999,2,NA
"23011",1,1,1,2,1
"23012",2,4,4,2,1
"23013",4,4,4,NA,1
"23014",2,1,1,2,5
"23015",4,4,4,NA,3
"23016",4,4,4,2,2
"23017",4,10,10,2,2
"23018",4,4,4,6,2
"23019",6,6,6,2,5
"23020",2,2,2,2,3
"23021",4,4,4,2,1
"23022",4,4,4,2,2
"23023",2,2,2,2,2
"23024",1,1,1,1,3
"23025",2,6,6,2,4
"23026",NA,4,4,8,NA
"23027",3,1,1,2,4
"23028",4,4,4,2,2
"23029",2,2,2,2,1
"23030",3,10,10,2,5
"23031",4,4,4,2,1
"23032",4,4,4,NA,2
"23033",4,10,10,2,2
"23034",4,4,4,2,1
"23035",1,1,1,2,2
"23036",4,4,4,NA,2
"23037",2,10,10,2,2
"23038",4,4,4,2,5
"23039",2,10,10,2,4
"23040",2,2,2,2,5
"23041",4,4,4,2,2
"23042",4,4,4,2,3
"23043",4,4,4,2,2
"23044",4,2,2,2,3
"23045",4,2,2,1,2
"23046",6,6,6,1,2
"23047",4,9,9,NA,2
"23048",4,4,4,2,1
"23049",1,1,1,2,1
"23050",2,1,1,2,4
"23051",4,4,4,2,2
"23052",NA,10,10,2,NA
"23053",4,4,4,NA,5
"23054",2,2,2,1,2
"23055",NA,1,1,2,NA
"23056",2,3,3,2,4
"23057",2,2,2,1,2
"23058",2,2,2,1,1
"23059",4,4,4,NA,2
"23060",2,10,10,2,4
"23061",4,4,4,2,2
"23062",2,3,3,2,4
"23063",4,7,7,2,2
"23064",NA,10,10,2,NA
"23065",4,4,4,NA,2
"23066",4,4,4,2,2
"23067",4,4,4,2,5
"23068",4,4,4,2,1
"23069",4,4,4,2,2
"23070",2,2,2,2,3
"23071",NA,10,10,2,NA
"23072",4,4,4,2,1
"23073",4,4,4,1,2
"23074",4,4,4,2,2
"23075",4,4,4,2,5
"23076",NA,10,10,2,NA
"23077",4,4,4,2,2
"23078",4,2,2,2,2
"23079",4,4,4,2,2
"23080",2,2,2,2,3
"23081",4,4,4,2,2
"23082",4,2,2,2,2
"23083",4,10,10,2,3
"23084",4,4,4,2,5
"23085",2,2,2,2,2
"23086",1,1,1,2,2
"23087",1,1,1,2,2
"23088",2,2,2,2,2
"23089",2,1,1,2,4
"23090",4,4,4,NA,0
"23091",4,4,4,2,2
"23092",2,2,2,2,5
"23093",2,3,3,2,4
"23094",NA,4,4,2,NA
"23095",2,10,10,2,2
"23096",6,10,10,1,2
"23097",1,1,1,1,1
"23098",1,1,1,1,4
"23099",6,6,6,1,2
"23100",1,1,1,1,2
"23101",3,3,3,NA,2
"23102",1,1,1,1,2
"23103",1,1,1,1,2
"23104",2,2,2,1,2
"23105",1,1,1,1,2
"23106",3,3,3,1,2
"23107",1,1,1,1,2
"23108",2,2,2,1,5
"23109",2,2,2,1,1
"23110",6,6,6,1,2
"23111",1,1,1,1,2
"23112",2,2,2,1,2
"23113",2,2,2,1,2
"23114",6,1,1,1,5
"23115",1,1,1,1,2
"23116",1,1,1,1,1
"23117",3,10,10,1,2
"23118",1,1,1,NA,2
"23119",6,2,2,1,4
"23120",1,1,1,1,2
"23121",2,10,10,1,2
"23122",NA,2,2,1,NA
"23123",1,1,1,1,2
"23124",NA,2,2,1,NA
"23125",2,2,2,1,1
"23126",1,10,10,NA,2
"23127",1,1,1,1,2
"23128",9999,6,6,2,2
"23129",1,1,1,1,2
"23130",6,1,1,1,2
"23131",1,1,1,1,2
"23132",NA,10,10,1,NA
"23133",1,1,1,1,2
"23134",1,99,9999,1,2
"23135",1,1,1,1,2
"23136",1,1,1,1,3
"23137",6,6,6,NA,4
"23138",6,10,10,1,0
"23139",1,1,1,1,2
"23140",NA,1,1,1,NA
"23141",1,1,1,NA,1
"23142",1,1,1,1,2
"23143",1,1,1,1,2
"23144",1,1,1,1,2
"23145",1,1,1,1,1
"23146",3,2,2,1,1
"23147",3,3,3,1,2
"23148",3,3,3,1,3
"23149",NA,3,3,7,NA
"23150",3,10,10,1,2
"23151",7,10,10,1,2
"23152",2,2,2,1,2
"23153",1,1,1,7,2
"23154",6,10,10,1,4
"23155",2,2,2,1,1
"23156",1,1,1,1,2
"23157",2,2,2,1,2
"23158",1,1,1,1,3
"23159",6,6,6,1,2
"23160",2,2,2,1,2
"23161",2,2,2,1,3
"23162",1,1,1,NA,2
"23163",2,2,2,NA,2
"23164",6,10,10,1,4
"23165",NA,2,2,NA,NA
"23166",7,1,1,NA,5
"23167",7,7,7,1,2
"23168",2,10,10,1,2
"23169",2,2,2,1,1
"23170",3,3,3,NA,1
"23171",2,2,2,1,2
"23172",2,2,2,1,3
"23173",7,10,10,1,2
"23174",2,2,2,NA,2
"23175",2,2,2,1,1
"23176",2,2,2,1,2
"23177",3,3,3,1,4
"23178",NA,10,10,1,NA
"23179",2,2,2,NA,1
"23180",3,3,3,1,2
"23181",2,2,2,1,1
"23182",1,1,1,NA,2
"23183",1,1,1,1,2
"23184",2,2,2,1,1
"23185",NA,10,10,1,NA
"23186",2,2,2,1,2
"23187",2,2,2,6,2
"23188",9,10,10,1,3
"23189",6,6,6,1,9999
"23190",2,3,3,1,2
"23191",NA,10,10,1,NA
"23192",2,1,1,5,4
"23193",2,2,2,1,1
"23194",NA,99,9999,NA,NA
"23195",6,1,1,1,4
"23196",6,1,1,1,5
"23197",1,1,1,6,2
"23198",1,1,1,NA,1
"23199",6,99,9999,1,2
"23200",1,1,1,1,1
"23201",1,1,1,NA,1
"23202",1,99,9999,1,2
"23203",1,1,1,3,2
"23204",2,6,6,1,4
"23205",9999,10,10,1,2
"23206",1,1,1,7,3
"23207",1,10,10,NA,1
"23208",1,1,1,2,2
"23209",9,10,10,1,5
"23210",1,1,1,1,2
"23211",3,3,3,1,1
"23212",2,2,2,1,2
"23213",3,3,3,1,2
"23214",1,1,1,1,2
"23215",7,7,7,9999,2
"23216",2,2,2,1,1
"23217",1,1,1,2,2
"23218",7,2,2,1,2
"23219",1,1,1,1,2
"23220",NA,6,6,1,NA
"23221",1,1,1,1,1
"23222",1,1,1,1,2
"23223",2,2,2,NA,2
"23224",6,10,10,1,1
"23225",3,3,3,1,2
"23226",1,10,10,1,2
"23227",2,2,2,1,1
"23228",1,1,1,1,2
"23229",1,1,1,1,2
"23230",1,1,1,1,1
"23231",1,1,1,1,2
"23232",2,99,9999,1,2
"23233",1,1,1,1,2
"23234",2,2,2,NA,2
"23235",1,1,1,2,3
"23236",6,10,10,1,2
"23237",7,7,7,NA,2
"23238",1,1,1,1,1
"23239",6,10,10,1,2
"23240",NA,99,9999,NA,NA
"23241",2,2,2,1,2
"23242",3,2,2,1,1
"23243",1,1,1,1,2
"23244",1,10,10,1,2
"23245",1,1,1,NA,2
"23246",2,2,2,1,1
"23247",1,1,1,1,2
"23248",2,2,2,1,1
"23249",2,2,2,1,2
"23250",3,2,2,1,4
"23251",6,6,6,NA,2
"23252",2,2,2,NA,2
"23253",1,7,7,1,4
"23254",1,10,10,1,5
"23255",2,2,2,1,2
"23256",NA,10,10,1,NA
"23257",1,10,10,1,2
"23258",7,7,7,1,2
"23259",1,1,1,1,2
"23260",2,3,3,1,4
"23261",NA,10,10,1,NA
"23262",2,2,2,1,2
"23263",2,2,2,1,2
"23264",2,2,2,1,4
"23265",2,7,7,1,2
"23266",3,3,3,1,2
"23267",1,1,1,1,1
"23268",1,10,10,1,4
"23269",6,10,10,1,2
"23270",6,2,2,1,5
"23271",6,10,10,1,0
"23272",7,7,7,NA,2
"23273",2,2,2,1,2
"23274",7,2,2,NA,2
"23275",2,2,2,1,1
"23276",1,1,1,NA,2
"23277",NA,10,10,1,NA
"23278",1,10,10,6,3
"23279",3,10,10,1,2
"23280",2,2,2,1,2
"23281",2,7,7,1,2
"23282",2,3,3,1,3
"23283",1,1,1,1,2
"23284",1,1,1,1,2
"23285",6,6,6,4,3
"23286",7,99,9999,1,5
"23287",3,3,3,1,2
"23288",6,1,1,2,2
"23289",6,6,6,1,2
"23290",1,1,1,1,2
"23291",1,1,1,1,2
"23292",1,1,1,1,2
"23293",NA,10,10,1,NA
"23294",2,9,9,1,5
"23295",1,1,1,8,3
"23296",1,1,1,NA,2
"23297",1,1,1,1,2
"23298",1,1,1,1,1
"23299",6,10,10,1,5
"23300",NA,10,10,1,NA
"23301",7,10,10,1,2
"23302",NA,1,1,NA,NA
"23303",NA,2,2,7,NA
"23304",6,6,6,1,2
"23305",2,2,2,1,2
"23306",1,1,1,1,3
"23307",2,2,2,1,1
"23308",2,2,2,1,1
"23309",1,1,1,1,2
"23310",NA,10,10,NA,NA
"23311",6,10,10,1,5
"23312",2,10,10,1,4
"23313",2,2,2,NA,1
"23314",2,2,2,NA,5
"23315",6,2,2,NA,2
"23316",1,1,1,2,2
"23317",2,2,2,1,1
"23318",7,10,10,1,1
"23319",6,10,10,1,4
"23320",2,2,2,1,1
"23321",1,1,1,NA,2
"23322",2,2,2,NA,1
"23323",1,1,1,1,2
"23324",2,2,2,1,2
"23325",2,2,2,1,2
"23326",NA,6,6,1,NA
"23327",7,10,10,1,2
"23328",1,2,2,1,4
"23329",3,3,3,1,2
"23330",NA,2,2,1,NA
"23331",NA,2,2,1,NA
"23332",6,1,1,7,2
"23333",1,3,3,1,2
"23334",6,6,6,NA,2
"23335",NA,2,2,1,NA
"23336",7,3,3,1,2
"23337",2,2,2,1,5
"23338",NA,10,10,NA,NA
"23339",2,10,10,1,0
"23340",2,2,2,1,2
"23341",1,10,10,1,2
"23342",1,1,1,1,2
"23343",NA,10,10,1,NA
"23344",2,1,1,1,3
"23345",6,2,2,NA,2
"23346",NA,1,1,8,NA
"23347",2,2,2,1,3
"23348",2,10,10,1,2
"23349",NA,2,2,2,NA
"23350",7,2,2,NA,2
"23351",6,1,1,1,4
"23352",1,1,1,1,2
"23353",1,1,1,1,2
"23354",1,2,2,1,2
"23355",NA,2,2,9999,NA
"23356",NA,1,1,1,NA
"23357",2,1,1,1,5
"23358",7,3,3,1,2
"23359",1,1,1,NA,2
"23360",2,10,10,1,2
"23361",NA,2,2,1,NA
"23362",1,1,1,1,2
"23363",2,2,2,1,9999
"23364",6,1,1,1,0
"23365",1,1,1,NA,1
"23366",2,3,3,1,4
"23367",1,99,9999,1,2
"23368",1,1,1,1,2
"23369",6,10,10,NA,5
"23370",2,2,2,NA,3
"23371",2,2,2,1,3
"23372",2,3,3,NA,3
"23373",2,2,2,1,1
"23374",1,1,1,1,2
"23375",2,2,2,1,2
"23376",1,1,1,1,4
"23377",1,1,1,1,2
"23378",2,2,2,1,2
"23379",6,1,1,1,4
"23380",3,3,3,1,2
"23381",2,2,2,1,2
"23382",2,2,2,NA,2
"23383",1,1,1,1,2
"23384",1,1,1,1,2
"23385",2,2,2,1,1
"23386",1,3,3,1,4
"23387",1,1,1,1,2
"23388",1,1,1,NA,1
"23389",6,6,6,1,2
"23390",2,2,2,NA,3
"23391",1,1,1,NA,2
"23392",1,1,1,1,2
"23393",2,2,2,1,1
"23394",6,10,10,1,2
"23395",2,2,2,NA,1
"23396",1,1,1,1,2
"23397",NA,10,10,1,NA
"23398",2,2,2,NA,2
"23399",3,3,3,8,3
"23400",1,10,10,1,2
"23401",3,3,3,NA,2
"23402",1,10,10,1,4
"23403",2,2,2,1,3
"23404",1,1,1,NA,2
"23405",1,1,1,1,2
"23406",2,2,2,1,5
"23407",6,10,10,1,2
"23408",6,7,7,1,5
"23409",7,10,10,1,2
"23410",1,1,1,1,2
"23411",7,2,2,1,2
"23412",1,1,1,1,2
"23413",1,10,10,1,2
"23414",1,1,1,1,1
"23415",1,1,1,1,3
"23416",6,1,1,1,3
"23417",1,1,1,1,1
"23418",1,1,1,1,2
"23419",1,1,1,1,2
"23420",1,2,2,1,5
"23421",1,1,1,1,2
"23422",1,1,1,NA,1
"23423",1,1,1,1,2
"23424",1,10,10,1,2
"23425",3,10,10,2,2
"23426",7,1,1,1,5
"23427",2,2,2,NA,2
"23428",2,7,7,1,4
"23429",1,3,3,1,4
"23430",1,1,1,1,2
"23431",2,2,2,1,2
"23432",3,10,10,1,3
"23433",3,10,10,1,2
"23434",2,2,2,1,2
"23435",2,2,2,1,2
"23436",NA,6,6,1,NA
"23437",2,2,2,1,2
"23438",2,2,2,2,2
"23439",1,1,1,1,2
"23440",1,1,1,7,1
"23441",3,99,9999,NA,2
"23442",1,1,1,1,1
"23443",1,1,1,1,4
"23444",7,10,10,1,5
"23445",1,1,1,1,2
"23446",2,1,1,NA,2
"23447",7,10,10,1,1
"23448",NA,1,1,NA,NA
"23449",1,1,1,2,1
"23450",1,1,1,1,2
"23451",1,1,1,1,2
"23452",1,1,1,1,1
"23453",2,2,2,NA,2
"23454",7,1,1,1,5
"23455",1,2,2,1,5
"23456",NA,2,2,1,NA
"23457",6,6,6,NA,5
"23458",NA,1,1,NA,NA
"23459",2,2,2,1,2
"23460",1,1,1,NA,3
"23461",1,1,1,1,3
"23462",2,2,2,1,2
"23463",7,7,7,1,1
"23464",7,2,2,7,4
"23465",1,1,1,1,2
"23466",3,3,3,1,4
"23467",1,1,1,NA,1
"23468",NA,2,2,1,NA
"23469",2,2,2,1,2
"23470",NA,10,10,1,NA
"23471",2,2,2,NA,2
"23472",7,3,3,NA,2
"23473",2,2,2,1,2
"23474",7,3,3,1,4
"23475",3,3,3,NA,4
"23476",2,2,2,1,1
"23477",7,7,7,NA,3
"23478",7,3,3,1,2
"23479",2,2,2,NA,1
"23480",2,2,2,7,2
"23481",2,7,7,1,5
"23482",NA,7,7,NA,NA
"23483",1,1,1,1,2
"23484",2,2,2,NA,1
"23485",7,7,7,1,2
"23486",3,1,1,NA,4
"23487",2,2,2,1,1
"23488",NA,10,10,1,NA
"23489",7,9,9,1,2
"23490",2,2,2,NA,2
"23491",2,10,10,1,3
"23492",2,2,2,1,1
"23493",7,7,7,6,2
"23494",7,99,9999,1,3
"23495",2,10,10,NA,3
"23496",2,2,2,NA,2
"23497",2,2,2,1,3
"23498",2,2,2,NA,2
"23499",3,3,3,1,1
"23500",1,1,1,1,2
"23501",7,7,7,1,2
"23502",NA,2,2,7,NA
"23503",2,2,2,NA,2
"23504",2,2,2,7,3
"23505",2,2,2,1,2
"23506",2,2,2,1,1
"23507",2,2,2,1,2
"23508",NA,10,10,1,NA
"23509",3,10,10,1,9999
"23510",2,3,3,1,5
"23511",7,7,7,1,2
"23512",2,2,2,1,2
"23513",2,2,2,NA,2
"23514",NA,2,2,1,NA
"23515",3,10,10,NA,2
"23516",6,1,1,1,4
"23517",2,2,2,NA,1
"23518",1,1,1,1,2
"23519",2,2,2,1,2
"23520",2,2,2,1,2
"23521",2,2,2,1,2
"23522",2,10,10,1,2
"23523",2,2,2,NA,2
"23524",2,2,2,1,2
"23525",7,10,10,1,2
"23526",NA,2,2,1,NA
"23527",6,10,10,1,2
"23528",NA,10,10,NA,NA
"23529",2,2,2,8,2
"23530",1,9,9,1,5
"23531",3,1,1,1,4
"23532",2,2,2,1,2
"23533",3,3,3,1,2
"23534",2,2,2,1,9999
"23535",2,99,9999,1,2
"23536",1,1,1,NA,2
"23537",7,7,7,1,2
"23538",2,2,2,1,2
"23539",6,6,6,1,2
"23540",2,2,2,1,2
"23541",6,2,2,1,5
"23542",2,2,2,1,2
"23543",6,6,6,1,2
"23544",1,1,1,1,2
"23545",NA,2,2,NA,NA
"23546",NA,99,9999,1,NA
"23547",2,99,9999,NA,1
"23548",NA,2,2,NA,NA
"23549",3,3,3,1,1
"23550",6,6,6,NA,1
"23551",2,2,2,1,2
"23552",6,6,6,1,1
"23553",2,2,2,1,0
"23554",1,1,1,1,2
"23555",2,2,2,1,2
"23556",2,2,2,1,2
"23557",9,10,10,1,4
"23558",7,10,10,1,2
"23559",6,1,1,NA,3
"23560",NA,2,2,1,NA
"23561",6,6,6,1,3
"23562",2,3,3,1,5
"23563",6,6,6,1,2
"23564",2,2,2,1,2
"23565",2,2,2,1,2
"23566",2,2,2,1,2
"23567",2,3,3,1,2
"23568",6,6,6,NA,5
"23569",2,10,10,1,5
"23570",2,2,2,1,2
"23571",2,2,2,1,1
"23572",2,2,2,NA,1
"23573",7,7,7,1,2
"23574",3,3,3,NA,2
"23575",6,6,6,1,2
"23576",NA,10,10,NA,NA
"23577",2,2,2,2,2
"23578",2,2,2,1,9999
"23579",6,6,6,1,2
"23580",2,2,2,1,1
"23581",6,2,2,1,0
"23582",2,2,2,1,1
"23583",NA,2,2,1,NA
"23584",2,2,2,7,2
"23585",6,10,10,NA,2
"23586",1,1,1,1,2
"23587",2,7,7,1,2
"23588",7,9,9,2,2
"23589",3,3,3,1,1
"23590",3,10,10,1,9999
"23591",1,1,1,1,2
"23592",2,2,2,NA,2
"23593",3,3,3,1,2
"23594",3,1,1,1,4
"23595",NA,7,7,1,NA
"23596",3,3,3,1,3
"23597",3,1,1,NA,3
"23598",3,10,10,7,3
"23599",7,7,7,NA,2
"23600",2,2,2,1,3
"23601",NA,3,3,1,NA
"23602",3,1,1,1,4
"23603",6,6,6,3,2
"23604",NA,1,1,1,NA
"23605",2,2,2,NA,2
"23606",2,2,2,NA,2
"23607",3,1,1,1,4
"23608",3,1,1,1,4
"23609",3,1,1,NA,4
"23610",NA,2,2,4,NA
"23611",9,10,10,1,3
"23612",3,99,9999,1,2
"23613",3,10,10,1,3
"23614",3,1,1,1,3
"23615",7,2,2,1,2
"23616",1,1,1,NA,2
"23617",2,2,2,1,2
"23618",3,1,1,1,5
"23619",2,2,2,1,2
"23620",3,10,10,1,3
"23621",3,3,3,NA,3
"23622",2,2,2,NA,2
"23623",2,2,2,1,1
"23624",NA,10,10,1,NA
"23625",2,2,2,1,2
"23626",3,2,2,1,5
"23627",2,2,2,1,1
"23628",NA,10,10,1,NA
"23629",7,10,10,7,2
"23630",6,6,6,1,1
"23631",2,10,10,1,5
"23632",NA,8,8,1,NA
